country_name,channel_title,videos,views
Germany,湖南卫视芒果TV官方频道 China HunanTV Official Channel,17,578412.4117647059
India,BB Ki Vines,17,9852187.470588235
Canada,BBC,17,1669295.4117647058
Russia,League of Legends,17,3708795.0
USA,20th Century Fox,17,6661392.529411765
USA,Apex Legends,17,3566009.705882353
Canada,Serie A,17,5623089.823529412
Canada,Proximity,17,703943.9411764706
UK,The White House,17,176217.4705882353
Germany,First We Feast,17,1654501.5294117648
UK,GRM Daily,17,1564385.3529411764
Canada,E! Entertainment,17,437315.5882352941
UK,Sky News,17,591727.0
France,CaseyNeistat,17,1487724.3529411764
UK,Soccer AM,17,237175.0
France,LaLiga Santander,17,947747.6470588235
Canada,Dixie D'Amelio,17,7445075.705882353
France,Netflix,17,2060315.7647058824
Mexico,5-Minute Crafts,17,2162824.9411764704
UK,Saffron Barker,17,554018.4705882353
UK,RedLetterMedia,17,520405.0588235294
UK,Tottenham Hotspur,17,874343.3529411765
UK,NASA,17,2862540.882352941
USA,NASA,17,2885562.411764706
France,BANGTANTV,17,9016588.11764706
Germany,Marvel Entertainment,17,14835928.764705881
Russia,NHL,17,78922.35294117648
Canada,EvenProd,17,124053.41176470589
Canada,NASA,17,2887652.2352941176
Canada,JYP Entertainment,17,16389128.352941176
UK,Mnet K-POP,17,3639680.9411764704
Germany,Proximity,17,881751.6470588235
UK,The Telegraph,17,1923253.6470588236
UK,Inthefrow,17,76561.64705882352
UK,Motion Station,17,500299.17647058825
France,Screen Junkies,16,1245465.625
India,Netflix,16,3025745.6875
India,TV Promos,16,257451.375
Mexico,The Film Theorists,16,1664655.75
USA,MTV,16,5507806.125
Japan,Apex Legends,16,3632602.3125
Brazil,Diana Demarchi,16,161558.5
Mexico,Jimmy Kimmel Live,16,1640037.1875
USA,Apple,16,12805354.5625
India,Single Track Studio,16,11573298.25
UK,Samantha Maria,16,113955.8125
Brazil,UFC Brasil,16,569455.125
France,Fortnite,16,2474628.4375
Canada,BANGTANTV,16,10263378.375
UK,Behzinga,16,1421638.625
Canada,Universal Pictures,16,7463396.875
France,1theK (원더케이),16,4347294.1875
Germany,jacksfilms,16,1099813.625
Canada,Clash Royale,16,4811326.1875
USA,Keeping Up With The Kardashians,16,1126916.0625
France,Warner Bros. Pictures,16,5647831.4375
Brazil,BaroesPisadinhaVEVO,16,5074775.1875
France,Big Hit Labels,16,38984604.125
Mexico,MalumaVEVO,16,8557372.125
Mexico,jbalvinVEVO,16,5540025.4375
India,Big Hit Labels,16,40315873.3125
Mexico,Ozuna,16,18676243.875
France,FBE,16,1396044.75
UK,Big Hit Labels,16,37219452.8125
UK,Simply Nailogical,16,1458064.5625
Japan,LaLiga Santander,16,568490.875
Canada,colinfurze,16,1285612.375
USA,TIME,16,801342.875
S Korea,Tottenham Hotspur,16,2006058.9375
S Korea,아는형님 Knowingbros,16,3238953.25
Germany,Tom Scott,16,1204230.125
Russia,Warner Bros. Pictures,16,3393074.1875
India,Indie Music Label,16,11996135.625
Mexico,Apex Legends,16,3646972.9375
Brazil,Celso Portiolli,16,301635.6875
India,HUM TV,16,1426547.75
Canada,TIME,16,880545.4375
Brazil,Nois é Pobre,16,475103.125
Brazil,Fortnite Brasil,16,339062.1875
Germany,carwow,16,1967832.0625
UK,Footasylum,16,937442.75
Russia,Acunn.com,16,540741.9375
Russia,JYP Entertainment,16,8898406.4375
Germany,NikkieTutorials,16,2124422.125
Germany,NASASpaceflight,16,803838.125
Japan,PewDiePie,16,2624564.5
UK,The Film Theorists,15,2350374.2
Germany,Clash Royale,15,3923291.4
Brazil,Duduzera,15,515652.6666666667
Canada,DIEN QUAN Comedy / Hài,15,4449820.4
Germany,CrazyRussianHacker,15,843070.4
Germany,NASA,15,3203931.1333333333
Brazil,Jovem Pan Esportes,15,956217.6666666666
Canada,20th Century Fox,15,7496691.8
Germany,SAB TV,15,86990.66666666667
UK,Vox,15,1741672.2
Japan,JYP Entertainment,15,18992622.933333334
Germany,BT Sport,15,1715871.3333333333
UK,PewDiePie,15,7731447.666666667
Brazil,PineappleStormTV,15,2119902.933333333
USA,ArianaGrandeVevo,15,20230123.466666665
Canada,NPR Music,15,2087032.2666666666
India,Wunderbar Studios,15,2721491.6
UK,AmazingPhil,15,579228.4666666667
Germany,Safiya Nygaard,15,2873128.933333333
USA,AsapSCIENCE,15,3840900.066666667
Mexico,The Late Late Show with James Corden,15,4616149.933333334
Mexico,CNN,15,454156.5333333333
Brazil,Simone Mendes,15,2330350.7333333334
UK,Unbox Therapy,15,4062565.0
UK,Apex Legends,15,3753640.533333333
France,REACT,15,667561.1333333333
Mexico,Dua Lipa,15,6630202.2
Russia,starshipTV,15,1647196.8666666667
Germany,Apple,15,9828534.333333334
USA,CrazyRussianHacker,15,1280262.2
India,HAR PAL GEO,15,3445053.6666666665
Canada,Apple,15,11572766.933333334
S Korea,JYP Entertainment,15,20664239.466666665
Germany,UFC - Ultimate Fighting Championship,15,3700772.7333333334
UK,JJ Olatunji,15,3483064.8
Canada,Geet MP3,15,3652557.7333333334
UK,Marques Brownlee,15,5330475.6
France,FC Barcelona,15,1805966.7333333334
UK,NBA,15,1962143.1333333333
Germany,Ազատություն,15,1192525.6
Mexico,Clash of Clans,15,6669623.866666666
France,Dude Perfect,15,11620041.2
UK,NikkieTutorials,15,2245019.2
Brazil,Bruno Garcia,15,317835.93333333335
Canada,BT Sport,15,1821393.8666666667
USA,HBO,15,2341045.2
Canada,SagaHits,15,2747941.4
UK,colinfurze,15,1346620.4
France,JYP Entertainment,15,17658646.866666667
Germany,Jake Paul,15,3909207.2666666666
USA,REACT,15,1310884.3333333333
Germany,BBC,14,2004574.5
Germany,Vogue,14,2378363.8571428573
Brazil,Mauro Cezar,14,213746.42857142858
Brazil,LaLiga Santander,14,1704174.7857142857
UK,Keeping Up With The Kardashians,14,1000086.8571428572
France,Proximity,14,961285.0
India,BuzzFeedVideo,14,3142686.9285714286
UK,HBO,14,2614944.285714286
India,Apple,14,10444446.714285715
Mexico,BuzzFeedVideo,14,2002936.857142857
USA,Sony Pictures Entertainment,14,10165757.0
Brazil,Receitas de Pai,14,267986.78571428574
UK,OneFootball English,14,495323.71428571426
Brazil,Mnet K-POP,14,4110811.0714285714
Brazil,Todah Music,14,401304.5
Brazil,Wiris Viana,14,2202845.9285714286
France,Apple,14,9632397.357142856
USA,FORMULA 1,14,3555367.0
UK,Jake Paul,14,3776245.5
USA,Mnet K-POP,14,4464218.0
Germany,Красный квадрат,14,43058.21428571428
UK,The Game Theorists,14,3630727.714285714
Germany,Россия 1,14,130272.42857142857
Brazil,BANGTANTV,14,12372606.142857144
UK,ESPN MMA,14,1122223.7142857143
UK,Veritasium,14,2345572.5
USA,League of Legends,14,6476104.142857143
Brazil,Canal KondZilla,14,4991560.928571428
Germany,Kitchen Nightmares,14,812324.0714285715
Canada,the Hacksmith,14,3291182.4285714286
UK,Arsenal,14,579049.4285714285
Japan,ABS-CBN Entertainment,14,498416.71428571426
Germany,Warner Bros. Pictures,14,6425796.071428572
Germany,T-Series,14,19380415.0
Germany,JYP Entertainment,14,17146921.92857143
USA,MrBeast Shorts,14,4965574.0
India,MrBeast,14,27610702.0
France,Vijay Television,14,446125.64285714284
Germany,Guardian News,14,2913386.8571428573
Canada,Call of Duty,14,2821686.285714286
Mexico,Dude Perfect,14,8546234.57142857
Russia,İstanbullu Gelin,14,414045.64285714284
UK,MrBeast Shorts,14,4205198.857142857
Brazil,GIOH,14,1102725.0
UK,TheMacLife,14,1370152.0714285714
Germany,The King of Random,14,729578.0
Germany,Bon Appétit,14,554680.7857142857
Japan,Big Hit Labels,14,46870409.64285714
USA,Clash of Clans,14,7309165.928571428
Germany,Rapid Highlights,14,898665.7857142857
Mexico,Screen Junkies,14,948382.3571428572
Brazil,Viih Tube,14,1593797.5714285714
Brazil,Confederação Brasileira de Futebol,14,298231.71428571426
France,Clash of Clans,14,6096956.071428572
Germany,Brawl Stars,14,12639713.785714285
Brazil,Enaldinho,14,1828502.4285714286
Mexico,NickyJamTV,14,7004512.214285715
USA,JYP Entertainment,14,19724892.14285714
Brazil,Porta dos Fundos,14,573323.2857142857
Germany,Big Hit Labels,14,41786690.14285714
Mexico,CinemaSins,14,1055698.5714285714
Germany,Mnet K-POP,13,2664972.3076923075
Brazil,Lucas Rangel,13,1202383.1538461538
Brazil,JYP Entertainment,13,21202062.46153846
Brazil,Sthefane Matos,13,1359799.3076923077
USA,Vat19,13,1436298.3846153845
Mexico,FC Barcelona,13,2184607.3846153845
UK,1theK (원더케이),13,8266773.692307692
Canada,C-SPAN,13,3655446.3846153845
Brazil,Sport Club Internacional,13,93211.84615384616
France,BuzzFeedVideo,13,3314923.6153846155
Brazil,Gustavo Henrique Dando Choque,13,150049.76923076922
Canada,Cardi B,13,17986861.53846154
Mexico,The Game Theorists,13,1529838.076923077
France,Apex Legends,13,3558732.6153846155
S Korea,DIEN QUAN Comedy / Hài,13,4812943.538461538
Brazil,Lais Bianchessi,13,746975.3846153846
Brazil,Bianca Andrade,13,795068.1538461539
Germany,MTV,13,6641779.0
UK,Kurzgesagt – In a Nutshell,13,3835554.0
Mexico,ChristianNodalVEVO,13,4640556.923076923
USA,NPR Music,13,2510847.846153846
Russia,FC Barcelona,13,1875982.2307692308
USA,Linus Tech Tips,13,2185854.5384615385
Mexico,SelenaGomezVEVO,13,8941805.923076924
Russia,MBCkpop,13,2133829.6153846155
Brazil,Love Funk,13,2416344.4615384615
UK,TODAY,13,1386661.6153846155
Brazil,Maiara e Maraisa,13,1799958.6923076923
Canada,MrBeast Shorts,13,5028139.769230769
UK,Clash of Clans,13,8302628.769230769
USA,BBC,13,1746429.6923076923
Germany,Veritasium,13,1975744.3846153845
France,TheWeekndVEVO,13,6446716.153846154
USA,Clash Royale,13,5662981.307692308
Brazil,Musile Records,13,395321.07692307694
Germany,James Charles,13,10889570.76923077
Germany,Dixie D'Amelio,13,7713470.615384615
Brazil,Bruna Gomes,13,512219.92307692306
Germany,Brave Wilderness,13,1934820.5384615385
Canada,The Verge,13,1060769.923076923
S Korea,MBCkpop,13,1687333.0
UK,The Emirates FA Cup,13,1550671.1538461538
Brazil,CONMEBOL Libertadores,13,278877.1538461539
India,realme India,13,12951914.0
UK,Apple,13,13389128.538461538
Brazil,Camillo JOGA10,13,133275.38461538462
Canada,BBC Radio 1,13,1691406.923076923
USA,Serie A,13,5687650.692307692
UK,CNN,13,1609936.1538461538
Brazil,Chef Léo Oliveira,13,67734.0
India,DisneyPlus Hotstar VIP,13,11887747.692307692
Canada,LaLiga Santander,13,2161629.6923076925
UK,JYP Entertainment,13,19382252.615384616
UK,MTV,13,6324975.846153846
Germany,The Young Turks,13,195667.23076923078
USA,Sidemen,13,7059017.769230769
Russia,The Emirates FA Cup,12,1650926.0833333333
Mexico,FORMULA 1,12,3427559.1666666665
France,Dua Lipa,12,7039759.416666667
Germany,KINOFABRIKA,12,148121.91666666666
USA,USA TODAY,12,262455.5833333333
Canada,CBC News: The National,12,683557.25
Russia,NCT,12,1686741.6666666667
Brazil,Vosso Canal,12,642360.5833333334
Brazil,GR6 EXPLODE,12,5528290.416666667
Brazil,Bandsports,12,354788.0833333333
Germany,Star Wars,12,2537784.0833333335
France,MTV,12,6491799.916666667
Mexico,KatyPerryVEVO,12,3926495.25
UK,20th Century Fox,12,8250783.25
Canada,How Ridiculous,12,4388073.0
Brazil,Brawl Stars,12,15332986.166666666
Brazil,Wesley Safadão,12,2922507.6666666665
USA,Jake Paul,12,3704004.5
UK,Complex,12,902091.3333333334
USA,TaylorSwiftVEVO,12,16285108.333333334
Russia,NASASpaceflight,12,1753737.4166666667
UK,TaylorSwiftVEVO,12,25134770.416666668
Russia,The Tonight Show Starring Jimmy Fallon,12,4871269.25
Mexico,RauwAlejandroTv,12,6153285.833333333
India,Diljit Dosanjh,12,6649644.833333333
Mexico,Marvel Entertainment,12,13497580.083333334
Japan,湖南卫视芒果TV官方频道 China HunanTV Official Channel,12,363640.3333333333
UK,NPR Music,12,2467673.5
Mexico,Clash Royale,12,4110438.0833333335
Mexico,SebastianYatraVEVO,12,4603006.833333333
France,Dreamcatcher official,12,2453322.5
France,Call of Duty,12,2987708.75
France,Marvel Entertainment,12,9224116.5
Mexico,Sech,12,5108365.666666667
Canada,The Emirates FA Cup,12,1738036.8333333333
Russia,Cyberpunk 2077,12,1717543.1666666667
Canada,GEazyMusicVEVO,12,4525796.5
Germany,Apex Legends,12,3571241.0
Germany,Уральские Пельмени,12,487215.75
Canada,Mark Rober,12,12009782.75
Canada,MileyCyrusVEVO,12,6792620.083333333
Mexico,Bad Bunny,12,24229733.5
Mexico,TaylorSwiftVEVO,12,10676284.083333334
Japan,Philip DeFranco,12,895945.9166666666
Canada,MoreSidemen,12,3007860.25
France,VisionTimeTamil,12,98168.66666666667
France,İstanbullu Gelin,12,565276.5833333334
USA,Call of Duty,12,3355783.6666666665
USA,ESPN MMA,12,1207246.0
Mexico,ArianaGrandeVevo,12,14442632.916666666
USA,The Daily Show with Trevor Noah,12,1455438.9166666667
Brazil,Japa Chimenes,12,638709.0833333334
Brazil,João Caetano,12,1348641.8333333333
Mexico,The Voice,12,161909.33333333334
Canada,ABC,12,1164025.5
Brazil,FOX Sports Brasil,12,761421.25
France,starshipTV,12,4031583.8333333335
Canada,TaylorSwiftVEVO,12,13435510.833333334
Russia,Marvel Entertainment,12,6128792.0
UK,BANGTANTV,12,9837283.583333334
Mexico,League of Legends,12,6310041.25
S Korea,KONNECT Entertainment,12,2303505.5833333335
Canada,MBCkpop,11,3905865.4545454546
UK,JustinBieberVEVO,11,15204186.0
Russia,Tottenham Hotspur,11,2208402.6363636362
Russia,TV Promos,11,452348.36363636365
France,The Game Theorists,11,1661210.4545454546
Brazil,League of Legends,11,7425083.0
Germany,Simply Nailogical,11,1464462.2727272727
France,TaylorSwiftVEVO,11,11523709.090909092
Canada,Liverpool FC,11,2155892.4545454546
Germany,The Voice,11,741381.1818181818
Canada,ArianaGrandeVevo,11,17717980.545454547
Brazil,Serie A,11,5829034.545454546
Russia,Arsenal,11,1052530.4545454546
UK,Dua Lipa,11,13168064.181818182
Canada,Sony Pictures Entertainment,11,10410832.363636363
Mexico,KarolGVEVO,11,12145111.545454545
Russia,FORMULA 1,11,3135865.727272727
India,The Late Late Show with James Corden,11,6240358.363636363
Canada,종합뉴스,11,86613.63636363637
UK,Matt Stonie,11,4308844.545454546
Germany,ABC,11,622444.0909090909
Germany,Политика сегодня: Россия США Украина,11,723470.3636363636
France,ArianaGrandeVevo,11,14696453.0
S Korea,jypentertainment,11,10776465.727272727
UK,GQ,11,2267242.6363636362
UK,Gus Johnson,11,1221283.4545454546
USA,ABC,11,1241998.8181818181
France,Blossom,11,2362769.5454545454
Canada,America's Got Talent,11,2779813.8181818184
UK,Cardi B,11,30252291.636363637
USA,Mark Rober,11,13173302.454545455
Germany,BBC Radio 1,11,1055285.4545454546
Japan,Motion Station,11,314484.2727272727
Germany,MrBeast Gaming,11,12324543.272727273
UK,First We Feast,11,2487748.090909091
Germany,MileyCyrusVEVO,11,6288488.363636363
USA,Kylie Jenner,11,10822759.454545455
USA,How Ridiculous,11,6219587.0
Germany,FC Barcelona,11,2130603.1818181816
France,MAMAMOO,11,5273188.909090909
Germany,Cardi B,11,15587020.363636363
S Korea,aespa,11,2942338.0
USA,TheMacLife,11,1369603.0909090908
India,Hombale Films,11,17766281.90909091
USA,Dua Lipa,11,9619248.090909092
Japan,TREASURE (트레저),11,7230579.7272727275
USA,BT Sport,11,1934042.7272727273
India,TaylorSwiftVEVO,11,13579918.0
Canada,Kylie Jenner,11,10340218.454545455
India,5911 Records,11,5064733.363636363
Germany,Nintendo,11,2967852.3636363638
Canada,Al Aoula TV,11,163538.0909090909
Germany,DIEN QUAN Comedy / Hài,11,3224826.8181818184
Germany,Новости 24/365,11,390615.54545454547
Germany,NBA,11,2058788.5454545454
UK,MileyCyrusVEVO,11,6448140.818181818
Germany,JustinBieberVEVO,11,13242320.272727273
Russia,Dude Perfect,11,5806558.090909091
Canada,Brawl Stars,11,16012454.181818182
USA,BillieEilishVEVO,11,12758716.181818182
USA,JustinBieberVEVO,11,18365256.727272727
Canada,Tottenham Hotspur,11,1951836.2727272727
Canada,USA TODAY,11,419581.0909090909
Germany,You Suck At Cooking,11,457073.2727272727
UK,iJustine,11,1017263.3636363636
Germany,Okay.africa,11,273515.54545454547
UK,Universal Pictures,11,9932620.363636363
India,Screen Junkies,11,1823594.8181818181
France,Matt Stonie,11,1369604.7272727273
S Korea,Marvel Entertainment,11,19353988.545454547
France,BillieEilishVEVO,11,10501655.545454545
S Korea,Stone Music Entertainment,11,8224528.7272727275
Germany,Blossom,11,3192413.909090909
Germany,BuzzFeedBlue,11,1925433.7272727273
Canada,Dua Lipa,11,9863655.090909092
UK,JerryRigEverything,11,2508633.5454545454
UK,Kylie Jenner,11,11197677.181818182
Germany,JerryRigEverything,11,2402842.909090909
India,SMTOWN,10,19145743.6
Mexico,starshipTV,10,4457437.6
India,JerryRigEverything,10,2079658.7
Mexico,Brawl Stars,10,12861541.1
UK,CBS This Morning,10,2130870.7
UK,KSI,10,2788168.9
Mexico,TheWeekndVEVO,10,9580072.1
Mexico,The Graham Norton Show,10,506665.3
USA,MSNBC,10,300422.6
France,Guardian News,10,1609329.0
UK,Watch What Happens Live with Andy Cohen,10,255859.0
USA,Ozuna,10,16419451.0
Brazil,ArianaGrandeVevo,10,14655393.1
Japan,Rapid Highlights,10,466005.1
India,Movieclips Trailers,10,823645.1
USA,ShawnMendesVEVO,10,12467172.2
France,Kurzgesagt – In a Nutshell,10,1760800.2
Mexico,ibighit,10,13537405.2
UK,Brawl Stars,10,16771398.3
France,TREASURE (트레저),10,6616988.5
UK,Linus Tech Tips,10,2736992.9
Russia,Fortnite,10,2827771.6
India,Rehaan Records,10,7812606.7
France,The Graham Norton Show,10,445004.4
USA,Doug DeMuro,10,1492151.3
Canada,Bad Bunny,10,23326300.9
Canada,Zee Music Company,10,8969529.9
Germany,Comedy Club,10,34666.9
France,JustinBieberVEVO,10,14763883.3
India,JustinBieberVEVO,10,14668623.3
UK,Sony Pictures Entertainment,10,12195619.6
UK,Call of Duty,10,2316411.2
Russia,Apple,10,9855298.7
Germany,Вечер с Владимиром Соловьевым,10,177950.7
Canada,ESPN MMA,10,1303031.2
Russia,ONEUS,10,958594.2
UK,WIRED,10,2489953.3
S Korea,OH MY GIRL,10,1820137.7
France,Clash Royale,10,3323195.0
Brazil,FORMULA 1,10,3643805.2
USA,BuzzFeedBlue,10,2362987.6
Canada,ShawnMendesVEVO,10,8585254.1
Mexico,FARRUKOVEVO,10,3794041.5
India,FC Barcelona,10,2824161.0
India,Tottenham Hotspur,10,2827743.4
Russia,WWE,10,1502592.9
India,OPPO Mobile India,10,20518451.8
UK,League of Legends,10,7236102.1
UK,ArianaGrandeVevo,10,33500892.9
France,jbalvinVEVO,10,6358570.8
USA,Team Edge,10,1706655.4
Canada,FC Barcelona,10,2751935.9
Mexico,MTV,10,9087063.1
Germany,America's Got Talent,10,2562234.0
USA,Cyberpunk 2077,10,5219575.8
UK,jypentertainment,10,21338679.0
Canada,TheMacLife,10,1445593.8
UK,jacksfilms,10,860792.4
Russia,Liverpool FC,10,1543912.0
UK,The Voice,10,1573878.5
Germany,Tasty,10,1468364.0
Mexico,JustinBieberVEVO,10,17331847.9
UK,The Verge,10,906759.9
Germany,TaylorSwiftVEVO,10,13261660.7
France,Star Wars,10,1996293.8
Mexico,Jake Paul,10,2994435.8
Japan,Ch3Thailand,10,260005.5
Germany,Kylie Jenner,10,10506995.7
Canada,JerryRigEverything,10,2638967.2
Japan,BuzzFeedVideo,10,2536026.1
Russia,Motion Station,9,312280.3333333333
Russia,NFL,9,5061464.666666667
Canada,JustinBieberVEVO,9,18288949.111111112
Germany,Smosh,9,1023429.8888888889
Mexico,SpaceX,9,5678618.444444444
Brazil,The Tonight Show Starring Jimmy Fallon,9,7314356.333333333
Canada,EminemVEVO,9,10243489.555555556
Canada,Sky Sports Football,9,1225390.6666666667
Canada,BillieEilishVEVO,9,13732930.444444444
Mexico,Bizarrap,9,10818504.222222222
Canada,I Talk,9,397176.0
USA,ibighit,9,30194822.666666668
Canada,NCT,9,4633936.222222222
Mexico,BillieEilishVEVO,9,14787872.777777778
Japan,Apple,9,15186236.555555556
Mexico,Nintendo,9,2231614.888888889
Brazil,Clash of Clans,9,11958189.222222222
India,Vivo India,9,12521143.888888888
Canada,Addison Rae,9,5210781.333333333
Mexico,ShawnMendesVEVO,9,8732470.444444444
Mexico,ZaynVEVO,9,4861854.333333333
Canada,MAMAMOO,9,6795134.444444444
France,M2,9,1173839.7777777778
India,The Emirates FA Cup,9,2023383.3333333333
India,FoxStarHindi,9,22061818.888888888
UK,PowerfulJRE,9,1450418.0
Mexico,jacksfilms,9,729384.0
Germany,HAR PAL GEO,9,574259.2222222222
France,Cardi B,9,19827319.888888888
Canada,Cyberpunk 2077,9,4623208.888888889
Mexico,Warner Bros. Pictures,9,6042669.0
Canada,Ozuna,9,19011401.555555556
Japan,MasterChef Brasil,9,723397.5555555555
Canada,Michou,9,4384303.444444444
France,KSI,9,4823086.666666667
USA,Megan Thee Stallion,9,5274881.888888889
USA,I Talk,9,394571.55555555556
Germany,NDEKO ELIEZER TOKOKOMA,9,63664.333333333336
Japan,Mnet Official,9,335926.0
Germany,Al Aoula TV,9,249509.33333333334
Mexico,Daily Dose Of Internet,9,887212.4444444445
Russia,5-Minute Crafts,9,3441375.6666666665
Mexico,CamiloVEVO,9,14023058.333333334
Canada,FilmSelect Trailer,9,3625518.888888889
Canada,Drake,9,2038444.7777777778
Germany,The Verge,9,1090013.7777777778
USA,SelenaGomezVEVO,9,16430988.111111112
Canada,Paramount Pictures,9,6774663.333333333
Brazil,Apex Legends,9,3847244.111111111
USA,Bad Bunny,9,26069273.333333332
Brazil,MTV,9,9866860.222222222
UK,Cyberpunk 2077,9,5032996.444444444
UK,Addison Rae,9,5059606.0
UK,ibighit,9,32950895.444444444
UK,CaseyNeistat,9,2410161.6666666665
Russia,TaylorSwiftVEVO,9,8566183.0
Mexico,KHEA,9,7173734.111111111
UK,The Slow Mo Guys,9,1314922.7777777778
UK,The Graham Norton Show,9,790978.1111111111
UK,How Ridiculous,9,1303730.4444444445
Russia,The Late Late Show with James Corden,9,4908344.777777778
Canada,The Telegraph,9,1643058.7777777778
France,ShawnMendesVEVO,9,7975124.0
USA,AmazingPhil,9,960040.6666666666
Russia,BillieEilishVEVO,9,7898475.111111111
UK,Good Mythical Morning,9,1449668.2222222222
Russia,Clash of Clans,9,4431992.111111111
USA,TheWeekndVEVO,9,20854385.0
UK,Vanity Fair,9,4099652.6666666665
India,Sidhu Moose Wala,9,8430650.555555556
Mexico,Tasty,9,496284.44444444444
France,ibighit,9,16492246.0
Brazil,JustinBieberVEVO,9,19494106.0
UK,C-SPAN,9,4370068.555555556
Germany,Serie A,9,5132380.111111111
UK,Team Coco,9,490817.55555555556
Russia,JustinBieberVEVO,9,8737946.222222222
Japan,FORMULA 1,9,2738823.3333333335
Russia,MLG Highlights,9,1213972.3333333333
Germany,BBC News,9,2266830.222222222
Germany,Dua Lipa,9,9220032.111111112
Japan,WorkpointOfficial,9,1134347.2222222222
Germany,ESPN,9,1509937.888888889
Canada,HBO Max,9,5713088.777777778
USA,Paramount Pictures,9,7542645.0
Canada,1theK (원더케이),9,6281145.666666667
Mexico,TV Promos,9,124198.0
Germany,BillieEilishVEVO,9,12269325.777777778
UK,BuzzFeedVideo,9,1396110.7777777778
Mexico,NBA,9,2587362.888888889
Russia,ArianaGrandeVevo,9,10349157.444444444
Germany,Ed Sheeran,9,13143799.888888888
Germany,ESPN MMA,9,1248010.0
Germany,ShawnMendesVEVO,9,8165962.111111111
Canada,HBO,9,3337758.6666666665
Germany,Addison Rae,8,4841870.625
Brazil,Dua Lipa,8,9574366.75
Germany,ABC News,8,1486367.375
Canada,The Screen Patti,8,829205.75
France,Brawl Stars,8,18243082.875
Germany,starshipTV,8,3353270.0
Canada,TheWeekndVEVO,8,10600689.0
Mexico,Flow La Movie,8,12577989.125
Canada,TREASURE (트레저),8,8732069.75
Canada,SelenaGomezVEVO,8,14920050.5
Germany,20th Century Fox,8,10355788.875
Brazil,TaylorSwiftVEVO,8,10030478.875
USA,Brawl Stars,8,21275156.25
Germany,ibighit,8,18775185.625
UK,Kitchen Nightmares,8,1408375.375
USA,Cardi B,8,33730381.0
France,CNN,8,794115.125
Russia,Saturday Night Live,8,3387293.875
Mexico,Netflix,8,1180541.125
Mexico,American Idol,8,177761.125
Canada,Arsenal,8,1218342.25
Russia,Star Wars,8,1808257.5
Mexico,Call of Duty,8,1939774.5
Germany,GEazyMusicVEVO,8,3386392.375
USA,1theK (원더케이),8,7350598.25
France,The Film Theorists,8,2626553.75
Canada,Resumenes FUT,8,3248916.25
India,Salman Khan Films,8,5369943.375
Germany,Washington Post,8,1731320.5
UK,BillieEilishVEVO,8,14277646.75
Germany,WIRED,8,2612438.875
USA,Addison Rae,8,5681961.125
Germany,Dental Digest,8,12871020.75
S Korea,TREASURE (트레저),8,8915241.75
USA,HBO Max,8,6173106.375
Germany,Tottenham Hotspur,8,2323806.75
France,MileyCyrusVEVO,8,9015547.5
UK,the Hacksmith,8,4723178.25
Brazil,CNCOVEVO,8,4117249.5
S Korea,League of Legends,8,10004739.625
Germany,Dreamcatcher official,8,3316945.375
S Korea,The Late Late Show with James Corden,8,7367871.5
Mexico,ElAlfaElJefeTV,8,7291716.375
UK,Markiplier,8,4851868.25
USA,Good Mythical MORE,8,509785.25
Canada,Miniminter,8,1968891.5
Germany,Wylsacom,8,1355054.75
France,Ed Sheeran,8,13688624.125
Russia,Resumenes FUT,8,1764767.875
Germany,OneFootball English,8,515113.875
France,Ozuna,8,14998535.625
India,Clash Royale,8,5647000.75
Russia,ibighit,8,15325981.875
Germany,Rooster Teeth,8,616869.75
UK,Guardian News,8,1731460.125
India,20th Century Fox,8,12675502.0
UK,CinemaSins,8,1485009.75
France,Drake,8,1867254.875
India,Karikku,8,10326895.0
Russia,aespa,8,1884413.375
Brazil,BillieEilishVEVO,8,16033944.25
France,Serie A,8,3573661.25
Japan,jypentertainment,8,2584413.75
France,BBC,8,2661851.375
UK,cricket.com.au,8,19187722.375
France,Sony Music India,8,2378520.75
Mexico,Rooster Teeth,8,484443.875
Canada,Topito,8,270205.0
Canada,cricket.com.au,8,22048668.5
Japan,1theK (원더케이),8,6373920.125
Canada,ibighit,8,21037602.5
USA,Wendy Williams,8,487879.75
Japan,The Tonight Show Starring Jimmy Fallon,8,8745299.0
Russia,Universal Pictures,8,3093537.875
Canada,JTBC Entertainment,8,144994.125
Canada,Ed Sheeran,8,18468784.75
Germany,TheMacLife,8,1821072.875
France,Tasty,8,780259.75
Mexico,20th Century Fox,8,6949967.0
Brazil,KatyPerryVEVO,8,3942786.625
USA,MLG Highlights,8,4216440.375
Brazil,Anitta,8,4844608.0
Germany,Mark Rober,8,14442699.25
Canada,Great Big Story,8,410640.875
Germany,MalumaVEVO,8,11048059.0
S Korea,ibighit,8,23469666.0
France,NCT,8,3431719.875
Germany,Speed Records,8,9337732.125
Russia,MAMAMOO,8,4460552.125
USA,the Hacksmith,8,5435319.375
USA,Kitchen Nightmares,8,1806126.0
Russia,NBA,8,2043437.5
Russia,Dua Lipa,8,5639028.25
UK,NCT,8,4580656.875
UK,NBC News,8,5315534.875
USA,Amazon Prime Video,7,6314075.428571428
Canada,HDMONA NEBARIT,7,90048.42857142857
France,20th Century Fox,7,9589520.0
France,Porta dos Fundos,7,1086081.142857143
Canada,Megan Thee Stallion,7,5373785.142857143
Russia,Guardian News,7,1591851.7142857143
